 	oxsm_fc	oxsm_bh	
	-0.7428564889934187	0.00719938489071948	
Mrpl11	-0.3128262806872497	0.38957242191283314	
Nudt21	-0.6510084186704665	0.0028132490826808312	
	-0.184948421854201	0.01439635139828609	
Aasdhppt	-0.30628501432891114	0.08767864598873315	
Mrpl57	-0.38240442990440915	0.6185854587665164	
Pcyox1	0.491616451024355	0.0003027909334764064	
Chac2	-0.19649792657379112	0.017899880545416295	
Mettl16	-0.21115528529326552	0.27359625832137735	
Tmem147	0.6569836933266641	0.017262387792913222	
Ndufb5	-0.006795311292630796	0.04232167721628155	
Btf3l4	-0.920265210339916	0.012647655304992329	
Rpp14	-0.6341009890897097	0.07162615425635736	
Gmfb	-0.87313907346366	0.009820888931078225	
Cotl1	0.48422146183347403	0.0001812061255720944	
Snrpb2	-0.3469763963045161	0.23112080380226543	
Med30	-0.4369578586186921	0.3821278468369195	
Pih1d1	-0.40699321213105205	0.9028743623325626	
Rnf2	-0.40078606819812335	0.8594404511472774	
Denr	-0.028428390703465225	0.00037869690155539987	
Pttg1	-0.40412451393950966	0.8797757708178411	
Ndufb9	-0.7617691636304812	0.139346961164564	
Rwdd1	-0.5865715184445397	0.10422567387516582	
Mettl21A	-0.3557420562558182	0.4729731510467369	
Mrpl20	-0.292029795173516	0.051110986010039286	
Mrpl18	-0.4231929246004697	0.8920551820748802	
Mrpl35	-0.41921026219070284	0.931872181756799	
Mrfap1	-0.6323792831255042	0.1893931226185219	
Txndc17	-0.5582074288849759	0.16499487358859655	
Glrx3	-0.6557908828209833	0.008340384814819366	
Trap1	-0.15599350634796028	0.139740247569776	
Tomm6	-0.26637257762093186	0.17842248390608048	
Tmem14c	0.006691763980476264	0.0041441398728893145	
Mrpl41	-0.3962236071004264	0.8214642847275075	
Trappc2	-0.7662285154140845	0.003644930446820589	
Chchd5	-0.3140137778277727	0.2680825760292143	
Gemin2	-0.40575159802574146	0.9033539566798842	
Atp5f1	-0.3698977687261775	0.5851686279426372	
Lsm7	-0.567947571009792	0.15416713645161326	
Rps21	-0.6519839428341573	0.00008346966299543833	
Acot13	-0.16719594512178687	0.02656428671725528	
Ppp6c	-0.6939540801838033	0.0000454474315351723	
Psenen	-0.45129653021273913	0.7492915482064942	
Nop10	-0.06451870844426	0.005431665928174025	
Slc25a46	-0.646294313459729	0.2807346642433988	
Riok2	-0.8341250412720992	0.0003835179509291115	
Sec61b	0.15097276105976723	0.12369687483079128	
Haus2	-0.9185280203095748	0.019163408075463257	
Mri1	-0.11542377815868347	0.0031022768950819068	
Rbm7	-0.29164483442090194	0.17136708323185212	
Pomp	0.8309779236119791	0.08704055068750376	
Desi1	-0.5901427191825906	0.17089012276768725	
	0.48256621973426655	0.10103340850704207	
Txndc12	-0.7946050187932807	0.01527700500841919	
Mfap1	-0.8927662459058336	6.515903642001123e-7	
Rer1	0.09915260968832958	0.05099990219989865	
Zwint	-1.2776823212700283	0.000004633777991301393	
Mrps24	0.20584600811746823	5.038894222228764e-7	
Dnajc19	0.12090797661378964	0.015215181153876794	
Ywhab	-0.8306010269168906	0.00010473651162858059	
Ykt6	-0.08384250283801986	0.013785853053016623	
Arl8b	0.5079553525004391	0.00020738045036496964	
Apopt1	-0.36356035056192243	0.4772862937760976	
Ifitm3	0.4711346973812324	0.0374481931366234	
Otub2	-0.6499940996191405	0.08313932092761651	
Cyb5b	0.5069998298615085	0.010279173799674197	
Paf	-0.08887186144005076	0.05438120699670341	
Cldnd1	-0.42350683729855915	0.7864328268252951	
Atg12	-0.6667514927150525	0.03311638996074958	
Magt1	0.04740034517511295	0.042403539016656694	
Uqcc2	-1.4722717981189786	0.0000059093642462085935	
Hsbp1	-1.3881744927099204	0.1656365364159583	
Ndufa6	-2.34212626120404	0.000012331182692153834	
Ndufb3	-0.6933965485301746	0.1633589746011566	
Polr3k	-0.5577382514439284	0.20217415210927017	
Psmd9	-0.700799641007768	0.011978140194792833	
Tma16	-0.22064894553353728	0.02375272967491465	
Ufc1	-0.7768017311834409	0.023540854308320154	
Ppid	-0.49720883690957407	0.6439315494949491	
Tmem9	-1.265522509041932	0.0000042500310835319275	
Dph2	-0.9463939202310788	0.0000850962670856091	
Vta1	-0.7915352046645476	0.0007516468358587655	
Ccdc53	-0.4861414469452563	0.5867936516864684	
Ccdc43	-0.6491957776065701	0.022738039122522886	
Wdr45b	-0.9058662063081153	0.0002122739432357049	
Hypk	-0.9986409186039199	0.015165358002289273	
Ankrd1	-1.780145443814397	0.00009435351333832402	
Ska2	-0.5436383164888146	0.48840665544054884	
Nsa2	-0.5508446339753068	0.1921050262189954	
Rchy1	-0.7668864877175221	0.0011479462194755544	
Atp6v1g1	-0.5176048422502697	0.18319853581802464	
	-0.4518191257093825	0.846365884018407	
Rpl14	-0.018000754908545732	0.10164368450989092	
Slc25a30	-0.27672665727604157	0.06638121967539592	
Gadd45gip1	-0.19687772120947825	0.047398198252129396	
Golt1b	-0.2436688346921073	0.42619284059033014	
Ndufb7	-0.4918866585785112	0.7151576523636423	
Slc25a11	0.24356907652600499	0.0019173582894775557	
Tmem167a	0.25223918826883507	0.032598964821777786	
Tmem33	0.15596424350241478	0.12021080991681304	
Uqcrfs1	-0.46204811823246705	0.5844122558693031	
Lage3	-0.4188622628821313	0.9792397594379572	
Tnfrsf12a	-2.1857877147677245	0.00007080692801459251	
Fam32a	-0.1766028937569091	0.01589649777830079	
Carhsp1	-1.6607414694568785	0.000577370119429476	
Ergic2	-0.05965264097588183	0.002721813909757014	
Necap1	-0.25728281685503523	0.40085027121771094	
Fam136a	-0.3322669206977691	0.5592672790318538	
Msmo1	0.9012061330919658	0.024851623406428772	
Golph3	-0.7399871454441427	0.0004301237938321784	
Exosc5	-0.6507818488706738	0.013978681218120136	
Snx24	-0.8339908531838535	0.014388781296199431	
Nhp2	-0.08978445030706637	0.0000095734931548344	
Prl7c1	-0.7721233036433858	0.0006119921377703096	
Tppp3	-3.161174723612993	0.0028874814744315963	
Chchd3	-0.2619229248402213	0.24074317563097464	
Vkorc1	0.948433652306184	0.004035687860968124	
	-0.12742600530145845	0.004094327145897433	
	-0.09249083786760909	0.10199593983176077	
Lrrc40	-0.4599991438889	0.50739772805905	
Gnpda2	-0.6155632057553952	0.05267191248675056	
Ociad1	0.051523593658339736	0.14841976301914625	
Emc2	-0.23572886386946537	0.012553816147042809	
Xpot	-0.11403274049592656	0.15836067060041256	
	-0.5095177315904309	0.27662645974502703	
Gdpd1	0.0235990847229864	0.22573395051275216	
Cactin	-0.4895459606118396	0.40317622527371744	
Prps2	-0.4221756661106078	0.9180047558223822	
Filip1	-0.8988369349724676	0.06103921508155068	
Ecd	-1.0111002022202051	0.001756349118620872	
Dis3	0.01402875201919023	0.2771177256615043	
Snw1	-0.22531172922321055	0.0035597584975583926	
Ttc14	-0.4546018257980753	0.5391530761888356	
Rprd1b	-0.18639833218605434	0.0031563589958960806	
Ranbp3	-0.5846396726910926	0.08764514306546277	
Fcf1	-0.33743414782428083	0.7202991658089094	
Rhobtb3	-0.32998008427900194	0.18551484365017457	
Smc1a	-0.2312036288773814	0.0255602542612822	
Zmym2	-0.6169321159963063	0.057215260230603804	
Prkrir	-0.8734782598414002	0.0008411136687456904	
Fam188a	-0.6511400163079105	0.07776590368687142	
Arpc2	-0.43029561716262993	0.8478681237213463	
Atxn3	-0.6618485979633131	0.02707717716219515	
Fam133b	-0.4782390117368199	0.5441985732090696	
Smc3	-0.3106628974268641	0.12057781465963435	
Raver1	0.026047626194425095	0.00024236425974489282	
Golga1	-0.6629099007665824	0.0017767588015872554	
	-0.6799942937056933	0.245019344427945	
Nubpl	-0.2634391497596875	0.2879940971553668	
Mtfr1l	-0.8418035792931633	0.00017405977143725762	
Tubb2b	-2.2988544746544304	0.000011575609677331537	
Bbs2	-0.22123137915272303	0.1518270499675621	
Ndufaf7	0.03572189969219116	0.00005321140789241324	
Bloc1s2	-0.5780887656118401	0.2007114577638235	
Trmt11	-0.5648382460247573	0.2416231780976627	
Bccip	-0.424658198318107	0.8318229178310073	
Katnbl1	-0.7493933326121177	0.04847182078917471	
Atic	-0.3299163257488249	0.21313246607022332	
Cd2bp2	-0.3994665028344089	0.6582857377414786	
Snx2	-0.24270416863143537	0.24783444646549727	
Ctnnbl1	-0.40815486270034596	0.9159519836231254	
Pfdn1	-0.6020972572455389	0.19261253704441506	
Cnot11	-0.5005839030210115	0.06086184573357766	
Mospd2	0.014243086917974879	0.006594495801264564	
Pold4	-0.22130344675619246	0.11920877774289548	
Dph5	-0.47231453400193957	0.5612230856695252	
Arhgef25	-0.5446518151946996	0.36098379951513637	
Wdr73	-0.4683021798443792	0.5288474744038767	
Smyd3	-0.1867367299401614	0.17867404195387424	
Steap1	1.0125628114705505	0.02162226290935447	
Ddah1	-1.7288686446009187	0.00204651724299886	
Rnf135	-0.04194771366933062	0.0034072782863866433	
Cpsf3l	-0.39856908732414353	0.763737780773679	
Ddx28	0.004333503079861739	0.10383603227605136	
Zdhhc13	-0.652215632849175	0.0005842890165933092	
	-0.8082931617044633	0.03501160341205715	
Uqcc1	-1.206264382913722	0.00034691970512402173	
Nup37	-0.5817411363212192	0.0836981745433811	
Malsu1	-1.3853062217298298	0.0000891345840537598	
Prkrip1	-0.8023178423624224	0.0019009627963102206	
Pin4	-0.23389179582913652	0.08289781928669787	
Cxxc1	0.18927853771082684	0.012245868141444351	
Ndufaf1	-0.533362961460561	0.07869160341290099	
Rpusd4	-0.31644017681030906	0.3424883759281536	
Ddx47	0.15850310264174053	0.0015336026154597216	
Setd6	-0.4945779664111954	0.062150798178930995	
Rnaseh2a	-0.5301771012107662	0.4019728179678808	
Rbm8a	-0.7284082376062485	0.00011696955512306737	
Napg	-0.6172710700620089	0.29257620361384434	
Ist1	-0.6712382807134328	0.001140208892087337	
Utp23	-0.8197305818203967	0.0003697789859510343	
Cnih4	0.053960313721994585	0.049045489675497086	
Yif1b	0.3072934158693007	0.01848851561391708	
Sugt1	-1.051153040692444	0.00001323336583272421	
Gemin6	-0.3404878532211916	0.16630627983089633	
Psmd8	-0.6508856925400841	0.0028307819629032004	
Lbh	-0.7785632779145237	0.16275972337086708	
Rgs19	-0.33760673112714235	0.5798781997615071	
Hnrnpa0	-0.4552291769281665	0.45718803196892055	
Wdr55	-0.5216662978874479	0.45877423373630083	
L3hypdh	0.294192220307364	0.007987104062417172	
Mgme1	-0.3024307223606756	0.168095617936136	
Mcur1	-0.19763487813627106	0.06069953134581591	
Lrrc17	0.034087941542173116	0.0698880680677928	
Bcl7a	-0.8560264067589867	0.0003859346683969848	
Tmed5	-0.24728221802361547	0.5242324514957206	
Tbc1d15	-0.16950309997748933	0.010776084706403722	
Chd1l	-0.22443220052877008	0.167451397641863	
Ppil4	-0.6053484560654022	0.19242306213004748	
Sgol1	-0.1225146490536102	0.0032716745176025242	
Coq5	-0.47352843127222843	0.5940061223340772	
Ears2	0.00042955435409681785	0.04555561465476937	
Abcb8	-0.018999114511163137	0.2603414525464281	
Nip7	-0.2960651617825222	0.2604710446018023	
Rbm33	-0.5499103760621363	0.04478803750678859	
	-0.27851050091695295	0.06780277080569334	
Gng10	-0.34738789295062317	0.6542663331166197	
Dhrs7	1.3066923999177127	0.0017543123798575157	
Cenpv	-0.7330982106701157	0.4106371818708556	
Tmem192	-0.08262854782296217	0.05713233543482829	
Pmpcb	-0.5124344599743984	0.14660422732280087	
Med10	-0.6241652294368316	0.20299549501943542	
Med31	-0.46242928083490853	0.7426283616986932	
Dcun1d5	-0.10048819186775773	0.07990941759551883	
Mrps22	-0.32323154018474176	0.12510604066854986	
Cacybp	-0.36940160343337297	0.38336188610826655	
Rpl11	-0.550372015853992	0.01751267257292106	
Cuedc2	-0.5375550762372422	0.18588567221991573	
Ilf2	-0.2097728011001604	0.010383566060973239	
Pigk	0.1946437568627291	0.054721066145528616	
Ndufs4	-1.6234719459209863	0.000287409542399239	
Mrps28	-0.28798828513348596	0.11517429644524088	
Wbscr22	-0.3800728237169709	0.6580518509982208	
Mis12	-0.48814018052201325	0.488036675235085	
Tecr	0.505494947467204	0.006147653071906694	
Gtpbp8	-0.2533331101033315	0.2564814603189791	
Ube2f	-0.5632538446593719	0.005303602181572421	
N6amt2	-0.5973038134636134	0.0973621474652801	
Ssr1	0.17892603633052404	0.10997152514023315	
Thg1l	-0.5320426531571211	0.2652188914073982	
Chtop	-0.4126036446515179	0.9137593605795428	
Serbp1	-0.16369168404851941	0.028279429100353113	
Serbp1	-0.18806214958161144	0.08411876925628387	
Rnf181	-0.21954787161051684	0.21698972523422072	
Blvra	-0.4617644757525529	0.4255510631411442	
Gar1	-0.2286226390088649	0.0037494416735815036	
Mrpl44	-0.292325269773716	0.2512254745256306	
Gins3	-0.40097166627464215	0.9254886722237134	
Ssu72	-0.48394704295521246	0.6848794319417452	
Creld2	-0.4227004987932589	0.9016585686194151	
Zcchc8	-0.3483036138855759	0.41781703632967576	
Trim13	-0.4415563178082924	0.8927846075266703	
Dsn1	-0.4487631095941983	0.6581703546519314	
Dcp2	-0.4259895590512467	0.9552925620973648	
Crtap	-0.13858511589245284	0.06169807066642611	
Wbscr16	0.0009976240019390333	0.004504626622865293	
Tomm34	-0.5163063207648148	0.3542923974330955	
Rrs1	-0.21168711729310524	0.24552783802440745	
	-0.03873197162380498	0.004862436331396417	
Luc7l	-0.4584914112262232	0.6754055438128536	
Glipr2	-1.4506123712543144	0.008502704542064126	
Spcs2	0.32572140998098414	0.05436455392736777	
Atp6ap2	0.14925101085591866	0.07882814582827752	
Pgm3	-0.3999024775760522	0.8633960176979149	
Dph7	0.025785561380477322	0.04223968641743362	
Hdhd3	-0.33692181134821647	0.7562143653448173	
Rrp15	-0.4742134936852965	0.4833399179852909	
Tpd52l2	-0.6122484558166035	0.0034498188215205485	
	0.4290724220703316	0.00019074254931061092	
Cops7a	-0.1269027879050162	0.008498160764755078	
Uqcrc1	-0.3423460668163345	0.3860410131652515	
Gins1	-0.18175156388234437	0.00883631075961551	
Snf8	-0.5276878124350399	0.06498703914201412	
Ola1	-0.561489921007478	0.16292114331352422	
Carkd	-0.31248857808350783	0.3381046260467131	
Nsfl1c	-0.7209693330417625	0.003265701947776803	
Antxr1	1.5172493124001427	0.0002461599564020793	
Nsun4	-0.3653642327937842	0.3273535607806219	
Cep97	-0.6614718547289951	0.048313335166487545	
Cmtm6	-1.0604448923127385	0.0014670890716969262	
Med18	-0.6699350353605049	0.18274638388986786	
Mrpl55	-0.016405210134853812	0.0023185469330973484	
Srfbp1	0.06068376708219594	0.10427771756227162	
Nde1	-0.734959227592392	0.10874238524876925	
Sdhc	-0.9354692017489175	0.0027795220306069475	
Thumpd2	-0.2666642045048388	0.32420995614280984	
Med7	-0.8449610019161132	0.00032543135457487326	
Tmem128	0.33150644354092934	0.07779736558760651	
Scrn1	-0.28844508802271623	0.45642619331740025	
Gars	0.013024516884898004	0.0011603094818717708	
Mtif3	-0.4663796933557504	0.6958987153989277	
Rab32	2.241581353236333	0.000888407044375278	
Commd8	-0.4592650383484943	0.6702090436063991	
Pdzd11	-0.5013062939810718	0.6517875967085458	
Psmg3	-0.43924266492194075	0.8381140275165354	
Mxra7	-0.4934045122302832	0.7623130004309769	
Aen	-0.30609439869420874	0.6865588759511776	
Utp11l	-0.18788058414403724	0.13177772554672793	
Mis18a	-0.6830843037522216	0.16412181810141388	
Pcbd2	0.00980236274092113	0.0018322028898373787	
Rpl15	-0.4142180649869034	0.9897590376751263	
Qrsl1	-0.4400156444089935	0.520119270161962	
Bcs1l	0.2940310785059585	0.0006496724544191486	
Cdc37l1	-0.3348724616536998	0.3367057244277588	
Raet1e	-0.5686068077783116	0.5407353854512658	
Naalad2	1.2477433475456476	0.026757596018766053	
Tomm40l	0.5263601049844803	0.003797054058603017	
Tsfm	-0.12765445261744568	0.03299338942968422	
Fopnl	-0.42698520794943334	0.9164021905213575	
Polr3e	-0.3231670582726896	0.37220725606578586	
Vasn	-0.6203601117926613	0.30497292899455614	
Cmss1	0.5426926252275719	0.00002869017984267744	
Skiv2l2	-0.2574935049338601	0.08267197872413182	
Eral1	-0.31196598850709856	0.3492022998676	
Cs	-0.24517103773197782	0.11735817945292268	
Supt7l	-0.3044574482715643	0.5780389343185259	
Fbxl20	0.48531440764214745	0.006910007320824426	
Acsl3	0.6234147518624978	0.0036692629597350227	
Tomm70a	0.3370415666537652	0.013885493616004635	
Rnf146	-1.0738914111235653	0.0005383190192462016	
Elp3	-0.4409921204370992	0.8752280750677285	
Cep89	-0.3484772832786431	0.7678875078369579	
Pinx1	-0.43580624486321945	0.8900300222571547	
Tmem55a	-0.7215212029004551	0.019302588315468654	
Rps19	-0.5667395252535626	0.012310582210487394	
Emc4	0.12643030786438103	0.016960944941860668	
Ube2v1	-0.9058971317399797	0.00006664536363645149	
Nt5c3a	0.16504087625043154	0.00025943940131428804	
Mpc2	0.2739092139010377	0.03534954901842472	
Ccdc47	0.18920872106103523	0.044275732648344855	
Ssbp3	-0.8915047150287319	0.0005093995634472975	
Pdhb	-0.558066644309192	0.1463305919203711	
Acbd6	-0.5644913540385839	0.10906378768957689	
Mdm1	-0.5878687512932148	0.4122970094230266	
Mms19	-0.27546513949987556	0.18777881883091946	
Mgrn1	-0.15548511918862723	0.22381078649988406	
Spc24	-0.37364911437767284	0.747342658606341	
Apitd1	-0.26292217022624675	0.3843361164976849	
Arpin	0.2209402777745098	0.05253822617489879	
Srsf9	-0.4882253857328796	0.5160538914331372	
Pbdc1	-0.38621419395502915	0.8477371412280408	
Rnf115	-0.8350108828881294	0.0009613777967295815	
Trmt5	-0.5836836390060168	0.10193482807617744	
Mtpap	0.042296397901907534	0.0004594943201450753	
Dimt1	-0.011328191250860813	0.046291896213768814	
Gtf2e1	-0.7060939947885582	0.018511641340308266	
Hnrnpm	-0.4073804855018868	0.8898976959919114	
Lysmd1	-0.9366661037602253	0.2927072240998001	
Ndc80	-0.6820029734705101	0.00011046488656966961	
Lman1	0.29607802453341575	0.0031908054360396646	
Nkap	-0.47464401351243474	0.3798792321566867	
Rfc5	-0.15505651829001219	0.0012654609401156424	
Pgm1	-0.9228979291173495	0.007321517421050166	
Mrps30	-0.12949317397690926	0.09122942884172304	
Stx17	-0.5842834135317873	0.16958298592865975	
Wdsub1	-0.40150680621538515	0.9043499771126671	
Mrto4	-0.7515383975467105	0.02448581888339313	
Rars	-0.16910929224620824	0.09115302801966645	
Arl2	0.014284465142167318	0.002033869753590789	
Ptms	0.3199146797501868	0.03588480765830064	
Pex13	-0.5888984873090688	0.2545283434328752	
Oxct1	0.16380254907831432	0.0003070761243528654	
Zbed3	-0.14470456824719746	0.02497312682022638	
Adck1	0.8440997146285534	0.00030082154177550006	
Armc10	-0.12901393572773348	0.3353472567500259	
Rnmt	-0.43205027753181796	0.42131185219809475	
Exosc7	-0.5350034018305296	0.09697089309880465	
Prpsap1	-0.2656432823201834	0.05053966651577166	
Cdca7	-0.463387695593658	0.7294325282287127	
Cyc1	-0.04588157856863699	0.05584006283990967	
Dynll2	-0.18802479845201905	0.2316187352534766	
Chaf1b	-0.46430073012871337	0.4399895879107053	
Psrc1	-0.28140025402867347	0.060614770773218404	
Ift27	-0.28682940230018805	0.37910539585215824	
Mrpl45	-0.2739579367242781	0.10224124377479686	
Tars	0.012747415161588034	0.06035749778093421	
Ddx56	-0.40707704964332614	0.9244863273183179	
Lsm12	-0.6667584003667456	0.007835601081705059	
Wdr89	-0.06765072532656013	0.00023276634334984096	
Hint2	-0.859014276488377	0.003676525072921553	
Nhp2l1	-0.4131304776009933	0.9860541803905791	
Dusp12	-0.22061712279975193	0.01671394494199318	
Ebag9	0.605065134475703	0.0000071322394877228646	
Ppil1	-0.516607418413949	0.13631349081660574	
Mrpl52	-0.22957554596657395	0.11095134856592216	
Mthfs	-0.4394261584134713	0.8419005606932215	
Dnlz	-0.5161163882065531	0.12108149027226102	
Znf706	-0.4264210188499852	0.9272003603583794	
Mrps25	-0.20017271901639477	0.00104714190112224	
Nudt14	-0.1287752875494408	0.05237664227572348	
Serpinb1a	-1.6851241988336811	0.028404281569481007	
Ccdc167	0.2727697333724874	0.0004436469667489257	
Ints12	-0.5395308650695487	0.03017030914190193	
D10Jhu81e	-0.10224210293541043	0.016754414095201862	
Fam96b	-0.6253673440045977	0.3897608728369272	
Syf2	-0.6682072246502833	0.07713309994598214	
Cndp2	-0.1766007788917656	0.2517558943741342	
Mrpl28	-0.37033599305259857	0.5740687759616593	
Ube2c	-0.9494874485199125	0.004400588251999665	
Vps28	-0.6171944690773498	0.041538155007065564	
Rrp7a	-0.34258531993332225	0.2500996632702039	
Tmed10	0.21281373991209968	0.013801724723586522	
Tbcb	-0.5557617623729195	0.1328170759003983	
Akt1s1	-0.6121096776603633	0.09868642628945326	
Rab1b	0.08065554361307031	0.0016215219069288104	
Pmvk	-0.831180752916943	0.013676066267525237	
Lrrc57	-1.0231079536532652	0.02306762471514268	
Ndufaf4	0.3529944873398668	0.00017282122647897772	
Get4	-0.43511330445195723	0.8046223704443922	
Mrpl53	-0.43540027069656523	0.7954191836885439	
	0.00397240650464993	0.009148130600860565	
Mrpl14	-0.6277262064487884	0.0021426377856740785	
Necap2	-1.0931699308180756	0.00373377116313504	
Sarnp	-0.3378724683802386	0.07917139253720527	
Atp6v1f	-0.6205335343831407	0.07913409326609355	
	-0.8193110485599049	0.00008310775637893056	
Chchd2	-0.3033619708530822	0.03626471859949457	
Lamtor5	-0.4915968652402251	0.7159110040289388	
Sec13	-0.32599586907680345	0.385282171394458	
Eef1e1	-0.5193992348002572	0.4971744386671673	
Fkbp11	0.7857283159946046	0.018058044192135143	
Mrpl21	-0.3565104744612352	0.11010090204788663	
Mrpl13	-0.4886158459749279	0.2775536217013036	
Kat8	-0.022395863878145808	0.01587737611808325	
Chordc1	-0.5353694716087667	0.05961001308922614	
Mphosph6	-0.6381372553051822	0.02015508591862812	
Dpm3	0.49854778750813017	0.005710907632234381	
Erp44	-0.814768550685859	0.005237120242006472	
Tmem126b	-0.44803947311946635	0.7276345425798687	
Kti12	-1.0856324809296032	0.001989485215047337	
Rpl34	-0.3953027756631835	0.8123385053014464	
Nol3	-0.12011710700925605	0.11948323310709519	
Fam173b	0.05606468127819273	0.0013464151434113931	
Cdkn2aipnl	-0.6107906637455923	0.23397910288712165	
Fam114a1	0.07015027069487788	0.08089980038240437	
Bcas2	-0.5535228115279119	0.10396032499634732	
Trappc6b	-0.6591265988515971	0.15949530287905148	
Desi2	-0.05244595771257078	0.001108466017953286	
Saal1	-0.29632760145077025	0.10532668502705556	
Polr3h	-0.8396682581724889	0.0035186860830422814	
Znf687	-0.3393640030885087	0.21078295146507695	
Toe1	-0.8630685168952944	0.0014423711371561664	
Dlst	-0.1707604779133331	0.0016552797898828084	
Synj2	-0.1733772727096226	0.31944132661829305	
Sp2	-0.34246769780924513	0.2728243757508134	
Fam111a	0.43558704260225983	0.0013014168648986695	
Ube2v2	-0.705074025507959	0.0660390052441427	
Dtna	-2.0207445870949448	0.000011509778913075555	
Vps33a	-0.4891129319795631	0.6165367835714426	
Urm1	-0.9702717715053909	0.0453381175908033	
Trmt44	-0.6579709316080588	0.004416560940677757	
	-0.7146763323608007	0.0011490569007538809	
Aacs	-0.05874369682875877	0.007439414300633444	
Coa3	0.4036640996922684	0.004217328970072922	
Mrps33	-0.3655502083551768	0.5268075059385343	
Naa38	-0.7108267282321346	0.01641988510620955	
Aar2	-0.5369924844384256	0.2582225823848081	
Coro7	-0.21600742503746714	0.14285164771389822	
Mfsd10	0.4485281110457297	0.049412292963215754	
Mau2	-0.30358959213745546	0.047543967910925466	
Mlkl	-0.03778794651679117	0.0029561930345859797	
Mrpl19	-0.3933792038647804	0.7766483187751175	
Acp1	-0.5846914043161265	0.03238071602815977	
Snrnp48	-0.6259319312420238	0.015699971776020262	
Ephx1	1.102222960955615	0.0001145840130616915	
Arl2bp	-0.4686538254395282	0.44285780864610563	
Rufy3	-0.5242858942145574	0.25100469701419464	
Ptplb	0.8491124459137114	0.0035295996242332597	
Ttpal	-0.36253098257265354	0.7037107417213537	
Atp5d	-0.30657025633756213	0.24152621096302415	
Stag1	-0.12853689115561223	0.05164191289438313	
Stx11	-0.6644296857917071	0.07902704826880627	
Plgrkt	0.46047603682401816	0.00008029406025255434	
Pus10	-0.623730984453127	0.015440995629570568	
Gpn3	-0.44275613592971924	0.7033199387799131	
Oxsm	-3.778684473817989	6.247010538351554e-9	
Polr3c	-0.8102495128615639	0.03270029544172098	
Iqcf3	-0.7986433894183272	0.029375941656485622	
Sgms2	-1.1301367641356184	0.0013831728865311668	
Eaf1	-0.5783526345773513	0.34332393421019985	
Tubgcp4	-0.2542480036745253	0.14019896193378154	
Rmi1	-0.4410703027409749	0.7097619228886162	
Exoc2	-0.3067383407203066	0.027301430666090358	
Gcc1	-0.1132218709160078	0.01525383208613226	
Cul2	-0.45475024799952907	0.22022722319979088	
Phf14	-0.12089790002328514	0.007037802854112999	
Efhd1	-2.7674580002389213	0.0004934073341687345	
Phf6	0.19298495279215824	0.00003695880779165956	
Etnk1	-0.3704047342742725	0.7365119511481392	
Rabl3	-0.8316115103463954	0.011054354692535859	
Agpat3	0.055466112627733065	0.16154532131780203	
Sf3a3	-0.6964029298345247	0.015918119477876178	
Wdr20	-0.7649111532292092	0.022404769807529624	
Cep83	-0.7261011659027987	0.0008513165586720041	
Atad1	0.22314246640267013	0.046146528744610844	
Cul5	-0.13495666091753616	0.08379795312371496	
Syap1	-0.4727960770399319	0.6673947699866568	
Gins2	-0.367706624973038	0.7122442312837918	
Sec23b	-0.7386833729863223	0.011829538509650484	
Sun1	0.6101994563888344	0.019295051859141824	
Rin2	0.6498887164576522	0.00008763576496020246	
Hspb11	-0.686760848316124	0.00530957385076724	
Ccdc94	-0.4795742324855364	0.2957664046907648	
Ndufb8	-0.7228321217783089	0.31584505004057517	
Ndufv2	-1.1657397166928414	0.000007976632633199998	
Synj2bp	-0.07144207258546835	0.17696469636906045	
Ttc33	-0.5537186770513738	0.19129679048174225	
Fundc2	0.6503063451288307	0.00013166325206524678	
Cers5	0.22460398139059826	0.1012963774715062	
Ppil3	-0.6080252690318078	0.006509920635243762	
Slc25a22	0.0600393257276219	0.10259562304422541	
Ca13	-0.803110187604995	0.19422922958944885	
Drap1	-0.6481910735357742	0.005928882035206589	
Idh3a	-0.33700877547861663	0.3281961723757226	
Mrrf	-0.27024332455143546	0.15759013888670076	
Nosip	-0.5554889209553919	0.0669238996004193	
Tube1	-0.6032828292024128	0.2485451675620536	
Fam162a	0.3794310896967907	0.00765513527393812	
Paip2	-0.5113724362644463	0.729076554168218	
Msra	-0.702024169328725	0.3499001047468689	
Gbe1	-0.4520412967111284	0.7935619342593588	
Alkbh7	-0.40748648445223246	0.9428925739658274	
Nop56	0.47551340547316023	0.02981126353111451	
Rpap3	-0.27984440044563313	0.10158674763885214	
Tmx2	0.3395632092001734	0.050468700067297395	
Pir	-0.3628309923834935	0.6167319597425573	
Nsmce1	-0.6372953774919925	0.04683400232616035	
	-0.28368231557962215	0.025622688904897356	
Mad2l2	-0.8069129914357231	0.021032063650269786	
Exosc8	-0.5735646907379949	0.008135135100179174	
Tmem206	0.4403239872245883	0.009778640977964556	
Mrpl2	-0.43292969690515587	0.7543896357375323	
Haus5	-0.9366285082969698	0.00013345208994189865	
Ppil2	-0.4838533855455873	0.5038669269377367	
Armc1	-0.8353611755220544	0.014964229241483572	
Dus2	-0.2471931332138407	0.11758393439081379	
Acad8	-0.18855020769388323	0.00034862848246669824	
Gpx8	0.7911072583666645	0.002930369612054659	
Ovca2	-0.34298478818365064	0.5091365545430181	
	-0.8365791045599335	0.004379696814211702	
Prps1	-0.5356139622693689	0.24996095194460052	
