 	mecr_fc	mecr_bh	
Fam111a	0.7847201611661218	0.0031015514268562397	
Ube2v2	-0.037484614354749174	0.6777105627302338	
Dtna	-0.8552123357258967	0.00017909065367803273	
Vps33a	0.0015715725848233777	0.962560784765426	
Urm1	-0.6787761798006681	0.01684528292924717	
Trmt44	-0.11201244281631241	0.13240046465443725	
	-0.20050283373058056	0.0034942435028437113	
Aacs	0.12800161041084507	0.030133433713434084	
Coa3	0.22280890627405578	0.06716522332598741	
Mrps33	0.14166670469838358	0.05137661705569242	
Naa38	-0.01120662086121496	0.8743494369702685	
Aar2	0.06073760344526183	0.28190954931980017	
Coro7	0.37468096112141247	0.03282200609662228	
Mfsd10	0.328985472950406	0.42315482180255176	
Mau2	0.08434733235593744	0.12651979071864036	
Mlkl	0.12803480485185964	0.220496695057157	
Mrpl19	0.017345620289411653	0.8308250608217337	
Acp1	-0.22907340013442082	0.02598943239474899	
Snrnp48	0.0855959973667408	0.29835515662165735	
Ephx1	0.8352805821512463	0.05653903282180714	
Arl2bp	0.8386208462684295	0.04602632347420967	
Rufy3	-0.05007391000487678	0.502420007662783	
Ptplb	0.5827750333814995	0.14140077651878438	
Ttpal	0.04716092122743881	0.745558999408052	
Atp5d	-0.017092031702267863	0.7634675958852596	
Stag1	0.429490990124719	0.009792434573601894	
Stx11	-0.6523729590931415	0.0025476040617683575	
Plgrkt	0.2624895285922202	0.03483450058770557	
Pus10	-0.27804399621332193	0.002893022741679607	
Gpn3	0.2209662410424331	0.013015829662173467	
Oxsm	0.4380126269486734	0.0010943992891576236	
Polr3c	-0.39892697073937916	0.000009915165623019493	
Iqcf3	-0.3174080100318332	0.01576449768128755	
Sgms2	-0.5751247514271918	0.000478091601269484	
Eaf1	-0.04524988998246051	0.7232982111890937	
Tubgcp4	0.22110517926747542	0.00963752642339467	
Rmi1	-0.24677734991837727	0.004838403679462441	
Exoc2	0.023302610969119467	0.5082384070551877	
Gcc1	0.36518941531649485	0.0029781365653806014	
Cul2	0.2780081631164048	0.000007727788711077057	
Phf14	0.268265481913004	0.00238728881710001	
Efhd1	-2.8058015818075273	0.00006947653971243852	
Phf6	0.4459673133237678	0.00003586162401903157	
Etnk1	-0.19397079988194635	0.09147716020836251	
Rabl3	-0.2206995334052305	0.025619790016840914	
Agpat3	-0.08988352417582651	0.7723355701754123	
Sf3a3	-0.10508846815060671	0.13818191065237664	
Wdr20	-0.0582370458024767	0.4138694801666145	
Cep83	-0.49058286965430686	0.000027678128057058293	
Atad1	0.4346417469737502	0.02058056481003383	
Cul5	0.8007908801228941	0.00018406660960139384	
Syap1	-0.4933925456283634	0.0008037049988165497	
Gins2	-0.0932623292234635	0.19133357632223905	
Sec23b	-0.11946628048341237	0.17404879916701946	
Sun1	0.8297870067482537	0.04862733967121988	
Rin2	0.48919422944006724	0.02265341224853718	
Hspb11	-0.114486583130158	0.06568246860469136	
Ccdc94	0.03264892825768463	0.537174280996048	
Ndufb8	-0.14025644294212508	0.35294116793916847	
Ndufv2	-0.5384170509027834	0.00015861051481470058	
Synj2bp	0.36606571678814676	0.0746257379905321	
Ttc33	0.06867598467308568	0.5472373559768354	
Fundc2	0.7583373653509815	0.001395657262356848	
Cers5	0.1127027028526374	0.7452306588737176	
Ppil3	-0.14450989121804722	0.09718417289292969	
Slc25a22	0.20232852299134757	0.00918927946762478	
Ca13	-0.8741235077959272	0.008456548421118395	
Drap1	-0.05450252090062879	0.28212617736755213	
Idh3a	0.31399038688700565	0.04580650281831224	
Mrrf	0.10637171910939412	0.34705312814163236	
Nosip	-0.045773203319373054	0.4440365365994813	
Tube1	-0.31051129694746876	0.008422585156951046	
Fam162a	0.7571903369890081	0.0007997140178834397	
Paip2	-0.03284249820740028	0.8174861833315594	
Msra	0.20478119404662865	0.0840062006699052	
Gbe1	-0.15486320721800148	0.1255922505322009	
Alkbh7	-0.18493583466740662	0.15197862773831994	
Nop56	0.7823112236286933	0.027400509500297137	
Rpap3	0.3332508249574206	0.00045391889859946723	
Tmx2	0.4727397319832066	0.19261587633769728	
Pir	0.19328604125686477	0.03797101685429917	
Nsmce1	0.038421754237194315	0.5764950468123521	
	0.8562497481722184	0.012010724274720186	
Mad2l2	-0.7385617110350599	0.0004507572861449837	
Exosc8	-0.22876991298970234	0.0005888889116298393	
Tmem206	-0.16773379277598016	0.39370548143492595	
Mrpl2	0.05055769568647542	0.48841335997893814	
Haus5	-0.43764850551133466	0.0000991099511342251	
Ppil2	-0.14850143189786374	0.06585198839880634	
Armc1	-0.1655728255105224	0.10437068008041363	
Dus2	-0.14079828034762182	0.08378821306106013	
Acad8	0.3311667351438234	0.007612043319032653	
Gpx8	0.6736410505751899	0.05764989479591933	
Ovca2	-0.40898729623092916	0.004369405330594065	
	-0.9095226721566548	0.000032548092164707555	
Prps1	-0.33906195592739213	0.046915049582752305	
RtcA	-0.24284991636457479	0.07429394791235293	
Avpi1	0.06144390535744507	0.46442411552289725	
Cox20	0.36715749302389183	0.002933035497967738	
Ten1	0.017664489375241847	0.8151150430997289	
Gid8	-0.05326697932908183	0.6609080708787426	
Polr2d	-0.5089863243143484	0.06734884401147528	
Mrps9	0.19202449490637563	0.06931471541174772	
Mrpl30	0.19251921161753816	0.06337225691191516	
Apmap	0.9364452408780889	0.0027686079089850085	
Iscu	-0.3050846744745989	0.011197351958422459	
Rpl22l1	0.5165939171557064	0.07621318636872841	
Chmp5	-0.7222269948011849	4.7034057118150806e-7	
Med8	-0.09973974347129848	0.16009909059014293	
Dusp3	-1.2587133432838407	0.00045240266419042566	
Ggct	0.39300463108964756	0.00824315229275398	
Nol7	0.0883160460372906	0.16878578590022483	
Sapcd2	0.07243327739885287	0.5552218981767008	
Ppa1	-0.6289893441611347	0.00001688364191293946	
Prorsd1	-0.06919822777317933	0.5993234489448191	
Rpl37	-0.04955917538872481	0.5005673512497248	
Dnajb4	-0.4314249984716394	0.0009351146353081899	
Aplf	0.05385780369658307	0.5987421020235012	
Mettl10	-0.08123172930703473	0.4017794173934074	
Uqcrb	0.25129687750821433	0.0383478168824302	
Actr6	0.10876233717475095	0.11815451210015585	
Ppih	-0.0010837181509937082	0.9836558682354071	
Timm50	0.1039708654947771	0.09478062066812568	
	0.07118184367014166	0.8134715666897978	
U2af1	-0.03667080438888265	0.42521511217474917	
Itpa	-0.13667900018340512	0.02280967947119675	
Arpc5l	0.49054349021067467	0.00009951112357136698	
Chmp4b	-0.15356278350185798	0.05849637175879127	
Ndufa11	-0.33291457151560455	0.006453152227823821	
Fam210b	0.21734068930642816	0.047304289150313227	
Jam3	0.495263939115467	0.0000385380692369429	
Ifi35	0.830652780641987	0.01214825758280075	
Rpl4	-0.04087345512682401	0.5635007487123548	
Alkbh4	0.5886303684584835	0.000005806942612029276	
Oma1	0.29937658342323786	0.013473596278763237	
Ccdc91	0.4194735729051262	0.05454999824913353	
Rpl7l1	0.44849491427720434	0.05719414994454822	
Phf10	0.2656735381363944	0.00012189141778081671	
Eef1g	-0.2245008375204951	0.0020391875650443455	
Fam45a	-0.011402514190800834	0.8465157967487733	
Mrpl17	0.33570389310912757	0.00005739305775695006	
Gtf3c6	-0.3395156576599643	0.0011234594066300656	
Arfgap3	-0.21494406194682072	0.041587235321605645	
Rexo2	0.6589996181136888	0.0000017495116956599635	
Bola1	-0.08214388664378021	0.3380703356743393	
Fam3a	-0.28873620594913985	0.00699978297962982	
Gsdmdc1	0.38797033663995883	0.1854167371125165	
Tvp23b	-0.15814144571322367	0.1443956483829126	
Slirp	0.20580724143554974	0.0554247177721778	
Snx5	0.15073104768924325	0.14688071723330684	
Hm13	0.14280675226600584	0.684071930196479	
Hm13	0.3014559582467485	0.345646756247151	
Sec11c	0.708552157553606	0.1272148999726561	
Psmd12	-0.17067504103708417	0.011056195417208325	
Ociad2	-0.7373296807359694	0.05460550289743666	
Manbal	0.010453126946237403	0.9683752145495723	
Ccdc124	-0.04978754664750931	0.49764575195526456	
Cnot8	0.10821453880254929	0.05181771339990071	
Tmem126a	0.7698546537549354	0.00014839858415702418	
Ing5	0.04793897642721106	0.5573185859225575	
Ascc1	-0.40179474977637947	0.000016052636020827078	
Atg101	-0.21154494048010578	0.050606216592127884	
Gtf2e2	-0.1727969414657085	0.010720332417677223	
Ebna1bp2	-0.09672342724218694	0.11676309732621314	
Atg7	0.061240660291234345	0.4451466284705463	
Loh12cr1	0.29269391848173737	0.04213616772526606	
Isca1	-0.2568172246840593	0.17580404874315192	
Llph	0.4847734848619999	0.031048681329893843	
Spcs1	0.46104072798642876	0.19291158249612494	
Gatm	-1.499846800268757	0.000019833352712565733	
Mdp1	-0.22528381575116344	0.013291565032659337	
Hcfc2	-0.24215293096343501	0.08688612708495208	
Srxn1	0.13513472220804942	0.2807419174714195	
	-0.34208718362827994	0.001459532378559992	
Usp12	-0.2247875628434944	0.038443103667925874	
Phospho2	-0.2731049293710329	0.603682038091461	
Echdc1	-0.7838653102146592	0.0000620203690534506	
Knstrn	-0.06546815997432365	0.3525265401195044	
Dda1	0.10986998923746337	0.32696670602166117	
Ccdc101	-0.25981837805670127	0.1259890189612567	
Cir1	0.15351937787180472	0.11860196779439905	
Ift43	-0.15939142798223926	0.12673624370154002	
Exosc1	-0.2367573428904257	0.12988370512388434	
Ift22	-0.25518618242873514	0.0141882632302583	
Wdr83	0.23725182664409455	0.008820353149611215	
Phpt1	0.38445183530183513	0.0067220445697231054	
Tmem263	-0.38003865899586897	0.005743853933427535	
Asf1b	0.580595011806042	0.10489417375110276	
Dcps	0.13533810487084882	0.13959741260899536	
Gng12	0.3015008641087019	0.0543556619992339	
Mrgbp	-0.40338619175385676	0.0040759809374448985	
Trmu	-0.25892976729566464	0.31335937334067726	
Cnpy3	-0.07233762141698713	0.5704721710616565	
Tmem38b	0.03940512213616709	0.8881780337096963	
Prpf4	0.05079803346075129	0.5184922987434781	
Cnn3	-0.44686003530559276	0.019331087615169613	
Ppap2c	-1.1527411894383712	2.931755881445672e-8	
Gon4l	0.1932525706450399	0.021778505215170243	
Napa	-0.08118731455541824	0.3544681370509621	
Smdt1	0.14172119496827265	0.28643642668940517	
Mrpl12	-0.0077740984025337885	0.9268099085956131	
Cab39l	0.07873512929234114	0.42508376606150294	
Atp5o	0.19826595878959435	0.0063609686910757685	
Alg5	0.6040695220487133	0.10760556165672465	
Phyhd1	2.928641222088731	6.028194420190467e-14	
Mcts1	0.024723870473862257	0.8691128948888356	
Iah1	0.42056638460807133	0.07900116949125587	
Phkg2	0.45867314135167603	0.0015726683088515662	
Chmp2a	0.01786482149310879	0.5215656605668935	
Med27	0.17850112976299348	0.22903693704341432	
Znf593	0.21375825809902846	0.1488019032105511	
Zfpl1	0.22668134041476762	0.015453854387066927	
Ap1s2	-0.4290854842588206	0.0024694861375134233	
Fam122a	-0.3251992088280563	0.019415591998720186	
Cyb5r1	2.0510724063107744	0.000010761806466355745	
Uqcrc2	0.05080429085519831	0.5953237130981982	
Rrp8	0.10616384288193033	0.021934446711614233	
Smg9	-0.2380245059250338	0.01435434548714748	
Med29	-0.23363530682177996	0.015013131207138252	
Wdr53	-0.1789656253746435	0.37072320524914	
Ngdn	0.175955236035007	0.0022002537941825375	
Leng1	0.10639287681513786	0.06181788215221168	
Gtf2h1	0.02007777624001701	0.5370393362496453	
Naa16	0.21362738877124773	0.1494183316465786	
Eif4e3	0.06156047705817434	0.6187659879644467	
Selo	0.3451237863535387	0.011651876284774541	
Cmtr1	0.35580624451968423	0.0010810890244728854	
Prkar1a	1.3087160442859702	0.005758494823966499	
Pelp1	0.15873641403512806	0.11505897598413191	
Alg2	-0.03693694682509566	0.7192494617620101	
Ftsj3	0.7444208591607829	0.03160467264375397	
Aldh7a1	0.9895549895161442	0.00014110655547902405	
Cwc25	0.1285149455230711	0.07874909378332158	
Ap2b1	-0.2961898618062456	0.0017346750689820588	
Plin3	-0.36080869916495434	0.002449574648784414	
Rpn2	0.5044696241491174	0.14276030408332208	
Srpr	0.014249788441391367	0.9518460812165244	
Tax1bp3	-0.6244311657396207	0.0021234303134319635	
Wwp2	-0.779737578335906	2.571125106692803e-7	
Lman2	0.47882885512298423	0.024288812164798897	
Pgam1	-0.08973526626442513	0.536835218914904	
Baiap2l1	-1.7516320345362697	0.00002939009909295924	
Acadsb	0.6594389742519563	1.1666255830893117e-8	
Gdap2	-0.09397346939051071	0.09931389110959953	
Coasy	-0.4603068224518418	0.011003167622678127	
Abhd5	-0.012115383168021543	0.9232436188844205	
Gpatch1	0.15691607341975694	0.043758951588975185	
P33monox	0.3266148007019273	0.00025559941705724233	
Lonp2	1.4211830588280856	0.04340499629184806	
Ddx59	-0.13828818833769843	0.3097904466727769	
Cmpk1	-0.3907554312834538	0.0003056273802109273	
Scyl3	-0.04586105625346656	0.5541269642226914	
Akap8	-0.015732583924986433	0.7354602619854789	
Xrn2	0.06860029874119371	0.4160685900432805	
Armc8	0.22102310787961787	0.0004228361286493413	
Apbb2	-0.708161274266002	0.0024287336600432308	
Ppp1r12a	-0.09281475701356882	0.42737600190834507	
Tmem43	0.36229459617802606	0.31585031445591866	
Tprg1l	-0.7447197382213386	0.0020578983195049766	
Klc4	-0.20335636003664354	0.025846406259586903	
Poc5	-0.23050134346178333	0.001231023988163277	
Osbpl3	-0.04870053559961663	0.6685729896176899	
Ccdc97	-0.175616387723036	0.11867672200096052	
Tm9sf1	0.18701326234857404	0.05797716169925047	
Riok3	0.0006405045585639012	0.997012802346217	
Rsrc1	0.14096804923553247	0.042623913357905274	
Dhx34	0.38763759597232134	0.0189665690794396	
Mxra8	-0.035533566902917875	0.8452510992732326	
Gtlf3b	-0.07528628254492008	0.3481175595103481	
Pdcl	-0.2833818035543908	0.003761483663708287	
Foxp4	-0.031265442168864066	0.5506971186164406	
Syvn1	0.5678634363822511	0.11265900290628679	
Cbx6	-0.012879453497440262	0.9244397160212054	
Nvl	-0.09420474619676038	0.1827825888253428	
Ikbip	-0.22591510799653133	0.14814166852710964	
Ikbip	0.061208668274763026	0.6831102636385847	
Eif3k	-0.008375451733198347	0.8684412533270427	
Syde1	-0.2949608340645901	0.060724552277650314	
Rgs3	-0.3762951935239125	0.004263934713503355	
Ergic1	0.012159669296057486	0.9525114326298701	
Dnajc10	0.07938161959438379	0.19664586332422204	
Csnk1d	0.03180421790038744	0.7812839247927936	
Abcb6	-0.18170700367983605	0.17803779705978304	
Hmg20a	0.32528794942387906	0.00016758954467587374	
Mfsd1	-0.09856518935346706	0.24760565284992558	
Telo2	0.17049966697228514	0.0013487476257852086	
Cdc40	-0.4039058812480055	0.007608434927189497	
Crot	0.17323637827224045	0.060061005614251275	
Gnai3	-0.12075513133978324	0.3759749662777587	
Cpne8	0.20541103712887948	0.688886751745687	
Pmpca	-0.2528483315764509	0.05228438780451952	
Fbxo3	0.1105977533668429	0.04987963238351955	
Ndufa9	0.10566654921803419	0.32082340961660955	
Ndufs7	-0.10977053018111678	0.26401383430523795	
Mrps15	0.2256217903729953	0.07011239619335391	
Mrps11	0.25541455778815586	0.024499581127965638	
Brix1	0.07466083601016825	0.4671117794870504	
Isca2	-0.40449438001603083	0.0013368569897582697	
Pycrl	-0.10873801716674705	0.24739128208697783	
Tomm20	0.06136274010197966	0.6912158898415219	
Pgd	-0.2890333705600429	0.018575064363542435	
Xab2	-0.024062288050402857	0.7538302367366383	
Tjap1	-0.13845253793357237	0.06898214977497237	
Gabarap	0.039583967673546376	0.6664086910435059	
Pak1ip1	-0.1308367931310726	0.018035961915577086	
Ssr3	0.6285466815544039	0.1182208089448603	
Trmt112	-0.10443098484635581	0.5531032395631119	
Pop7	0.09353504999062799	0.260656120916841	
Eif3f	0.002611149944190877	0.9567664823939117	
Zfand6	-0.18157933705653537	0.11020696569717073	
Mrpl32	0.12394541790397706	0.4438835954555905	
Mlst8	-0.009661255241864765	0.9489598072415817	
Ndufa8	0.020683124664334588	0.8580894695573121	
Aurkaip1	-0.06415056161195297	0.523445486229598	
Tspan4	0.13486248311810925	0.2955423774312198	
Fam96a	0.14610201193833502	0.224782873252529	
Mettl15	-0.026929004175543617	0.8086342081566282	
Ppp1r2	-0.8392834992892727	0.000034150415871397	
Paics	-0.39898171399318794	0.013513709089471871	
Ethe1	-0.7108222128143763	0.0008215708836334659	
Dnal4	-1.1245508743230792	0.0004835327097543959	
Nudt12	-0.08691259025664413	0.5674261028456921	
Cyb5r3	0.6955951194855289	0.02095785860748958	
Rnft1	0.1026416530183769	0.07942696793235006	
Ap3s1	-0.4990362060845252	0.00004774161360484964	
	-0.32423634764180587	0.1945850583405006	
Mecr	-3.743942438875672	1.0442825010182205e-11	
Ndufb10	0.3208656276102567	0.00009212913569472759	
Akr1e2	-0.2693500051354505	0.137229589724348	
Ndufs3	-0.08509443271812613	0.25095862697699667	
Sdf2	-0.053170833777910494	0.5888769764124453	
Bap18	0.1888401495436531	0.06269283302149742	
Crip2	-0.4471670726135788	0.0018860367521130507	
Mrpl4	0.07341716446219747	0.29916122562548464	
Rmdn1	-0.2610417298769151	0.014298415029678092	
Etfb	0.34836064420186025	0.001751309358838671	
Mad2l1bp	-0.2866466909265569	0.00005903283089388049	
Atp5h	0.43578853302487786	0.0069908565057174915	
Apoo	-0.15162902644697931	0.06362574934267036	
L7rn6	-0.048694388108872264	0.5796640159830034	
Rab13	-0.21474435958694	0.10461030418615266	
Dtd1	0.7146909273456731	0.0001248031915817339	
Rassf7	0.18866502626107626	0.07081981631371624	
Tsc1	0.18804284937475987	0.01524677495540326	
Sacm1l	0.9105671198109724	0.008275304918201016	
Rai14	0.20208564456312983	0.01275845005605435	
Emc7	0.33539238062820326	0.26357333104072483	
Wdr4	0.32285731307651694	0.01134606082014086	
Lactb	0.4075284664765138	0.17207157477753296	
Senp3	0.35801503011840974	0.002736092196782358	
Nmnat1	-0.350876702910082	0.08351240187463715	
Serhl	0.38134888257691524	0.004116124753556893	
Parva	-0.18745588280619255	0.010929752525471426	
Atp13a1	0.564816634732219	0.09551539590838296	
Arfgap1	-0.01706980624483113	0.681134414223246	
Rp2	0.08616073578261157	0.5780363175684498	
Wwtr1	-0.3237829702631485	0.02653823788916116	
Sil1	1.1722924107125399	6.529392664784781e-10	
Xpo7	-0.12291448755420958	0.00046735404674227754	
Ipo7	-0.07727027984136428	0.17914777529617062	
Acox3	-0.21800642315558522	0.3320950127381176	
Sync	-0.5951089535756109	0.007427316425471477	
Stard5	0.23425284902680468	0.14168318538642263	
Tcf20	0.2441741377921051	0.00007962641036972263	
Pla2g12a	0.06785252163591073	0.6354019070885433	
Slc23a2	0.021239710569874795	0.8637219294634811	
Sorcs2	-0.7962742151984445	0.012469119117402679	
Glce	0.9165722154829782	0.00006937230300633061	
Upf1	-0.1767047683773173	0.003461597906688289	
Cpsf1	-0.13337030473117215	0.03670613312172215	
Ubl5	0.04841596871177264	0.04093591230870508	
Inpp4a	-0.05704553932159077	0.5466717930593391	
Hsd17b11	-0.1714789187828188	0.2946443308245908	
Aldh6a1	0.451375593205175	0.00013342030309816176	
Pold3	0.29075590309647326	0.00005673002997728249	
Pes1	0.6134738439453241	0.021825993507162945	
Nif3l1	0.4936926448517083	0.000013713329896485977	
Scyl1	-0.04451684043938483	0.3950353609435264	
Col4a3bp	-0.7204354892437205	0.000039972762048779456	
Erap1	0.9823469343438944	0.000007891840898856463	
Vps35	0.12030433376396464	0.05063999363785532	
Taf8	0.04910328924664083	0.5258751656032213	
Mrpl46	0.22524303127280007	0.020463439478116754	
Tpcn1	-0.6990264574165396	0.000035968127547533345	
Magi3	-0.6782132869378041	0.00003455334620666114	
Dgcr8	-0.10975714485573486	0.010940990881649832	
Tsc22d4	-0.16838849592772057	0.05979412460708039	
Ehd4	-0.4348579099581737	0.000006642893033142428	
Suv39h2	0.6420128917170844	0.000024098913959532722	
Yipf5	0.8685046822059674	0.0012130650361588705	
Mgea5	0.3587723376358309	0.002422013566984095	
Mycbp	-0.7832596180394595	0.0004907796186087639	
Syt13	0.6095678502819044	0.0011353434610074274	
Set	0.37825105348852683	0.0008441525337332035	
Set	0.1137290927521196	0.049215801406971536	
Aif1l	-0.4252256049545728	0.07139163579930054	
Stx12	-0.9773278505810596	0.0000019595443736718733	
Tor3a	-0.19990890531759703	0.16860169262351993	
Tor1a	0.06094706085980079	0.17906047384712584	
Tor1b	0.04487882040106857	0.46403398555730824	
Tnfrsf23	-1.1073906795120414	0.00011408000092900598	
Osbpl5	0.3909846733017473	0.056272654292834005	
Wtap	-0.1396225451765922	0.07496920198600059	
Cars	0.6258202505744299	0.0061394362175492805	
Elp4	0.5125931144189557	0.0002137963710988962	
Tor1aip2	-0.12123258146514161	0.13105445706019592	
Dap3	-0.12856191155054447	0.1484788418896593	
Tfcp2	0.4613153357364597	0.0003278748680594704	
Tfip11	0.2769977060245449	0.002456475999002476	
Snap29	-0.5938558705597341	0.0007370845217135924	
Ralgps2	-1.4103318483552578	0.00003293038177664566	
Tubb3	-3.6092091044264496	0.000004937786912619428	
Mesdc2	0.15235206798336523	0.02226916111735518	
Wdr61	0.18825564179725263	0.02048063310638842	
Lima1	-0.09821891086848474	0.1486964716976038	
Strn3	-0.2880598776971491	0.0008194925707064201	
Nusap1	0.44127356283115987	0.000014572854827719227	
Slc28a3	0.07030924775315536	0.5566348314992733	
Jmjd6	-0.4387914546575111	0.0034560462318003866	
Rdh14	0.16060051753939697	0.11984800299131435	
Cse1l	-0.1843137317235969	0.0003578146651434888	
Scamp2	0.18688214498592096	0.07865211406049168	
44454	0.49441132618140216	0.02821258058804195	
Ndufa13	0.10628703483720431	0.3862568565463964	
Plekha2	-0.2681240872920789	0.012959090789687846	
Ranbp2	0.04979646943681728	0.12060104427245126	
Mkrn2	0.19268102896605824	0.08063110941486006	
Ube4b	-0.3686385096496952	0.008414702453031934	
Arhgef7	-0.029136890369128043	0.4951699713875371	
Ube3b	0.4473192979791951	0.0058096709241183125	
Parvb	-0.46249172299768576	2.4885357970926324e-8	
Trappc4	-0.2596579423356522	0.00016215630007283932	
Nek6	-0.03985851104605703	0.4536638228467418	
Nek7	0.07444736456254179	0.5576949225787131	
Bves	-0.662100620104914	0.03042962226334337	
Extl2	0.09956131289737186	0.16256118928456686	
Rtn3	0.17338986419737107	0.46309669448157653	
Aff4	0.1420002739596972	0.21841828796310142	
Cmtm7	0.6453347297113768	0.00014176176277245212	
Xpo4	0.06888748385694417	0.012529202305512232	
Nckipsd	0.2203034555570257	0.02350274858397613	
Rb1cc1	-0.24112395795230573	0.00009753582643315584	
Zak	-0.04475663983731982	0.5430746451365344	
Zak	-0.020566800555602713	0.7888977821809965	
Cenpk	0.004339960031003782	0.9663968730290659	
Sdf2l1	-0.4788639886019311	0.011202928134949955	
Eif4enif1	-0.1702289368148571	0.009121896692112927	
Psmg2	0.3010257000334219	0.002017267728602168	
Anp32b	-0.023912749347547134	0.8306676937578509	
Brd4	0.16852307860860086	0.007849467501481345	
Ddx24	0.35626669544519873	0.0022714307031064408	
Agk	0.5195409776241343	0.007927453269617293	
Pgpep1	-0.48710900953421643	0.000029503205523418768	
Sp6	-2.3516439271222414	0.01650915586920204	
Dkc1	0.7357407671558073	0.0002753557604754476	
Ifi30	0.025988379850975782	0.8670336303395338	
Gtf2i	0.28430484102868325	0.00532932191058108	
Dpp7	0.864926158886334	0.000022457170449683477	
Rnf114	0.025091000111018846	0.7781344217603965	
Tm9sf3	-0.13770639148412572	0.05491939138324201	
Palld	0.15395574966421158	0.27865911920545383	
Palld	0.40406788325852583	0.010255459524289889	
Jph2	0.650531041588016	0.08909219750783441	
Kat2a	0.3755029223082917	0.09983658608414744	
Tssc4	0.13461134216209975	0.04858537750697635	
Pigp	0.07892829253641598	0.61509314828305	
Copz2	1.2326912845126374	0.0002311307640766671	
Adat1	-0.15937933934296186	0.038239342952739806	
Ivd	0.4659013978539495	0.00010962989459919453	
Exosc9	-0.31287508058859176	0.005314907293939142	
Tmod3	0.42306797654544553	0.0014154885827386816	
	-0.05070755115099961	0.5485338420008965	
Rabggta	-0.059462646608589666	0.6820512850487559	
Slc9a3r2	-0.32742132748869757	0.015810618990449388	
Kdelc1	0.34002622124103166	0.0000774792747943993	
Lztfl1	0.3122314514236771	0.06780757060352474	
Lamtor2	0.04482186635794291	0.6479005559107203	
Clpx	0.48761788305496806	0.00006559408124794017	
Cwc15	0.1396338297150375	0.05440315814780726	
Ammecr1	-0.6126421360776672	0.00025670841876011504	
Dync1h1	0.22477172244907162	0.05070704553325251	
Isyna1	-0.8275533943683198	0.0013466461540768279	
Nit2	0.5525736786017849	0.0004790054326743905	
Eefsec	0.4513527153285487	0.004174399711728771	
Ankh	0.5253645198723044	0.0037331011008594956	
Bin3	-0.40937437568907065	0.004618654551581823	
Stk3	-0.15806667039422845	0.03418489032469184	
Stk4	-0.25151596323194364	0.008333017962351683	
Utp3	0.3611841899545362	0.03219203517613027	
Fibp	0.06089154016066272	0.5254148521007123	
Abcb10	-0.08124882431638292	0.3666776918885074	
Dmap1	0.22730007271393995	0.006063902055253398	
Nudt3	-0.06381688026195066	0.3246109960047415	
Gtf2ird1	0.02744661870632527	0.7687485086223188	
Jam2	-1.9753867782407557	2.4005774093649588e-8	
Nqo2	0.4894134368252914	0.00028484166996497193	
Ngly1	0.1658832741968156	0.13412480429835696	
Rnf14	0.28047511071175274	0.0009133170073671211	
Sgpp1	0.5150449047203742	0.09463802570392502	
Sphk2	0.6013272713196106	0.00000365886936934722	
Gtf2h2	-0.11995175705582939	0.14529539630903457	
Sh2b2	-0.17692201385281706	0.17796764120372777	
Prmt1	-0.24256516455977653	0.0011576285293585656	
Copb1	0.1263956476930606	0.10786621385508015	
Ccdc22	0.05700412505602644	0.30340287725099413	
Praf2	-0.10774555027420175	0.7703197150266358	
Nup50	-0.2014511041165539	0.03753380622261859	
Inpp5e	0.3936778690175863	0.01477107493982684	
Dazap1	-0.18596266198618855	0.014104278505784808	
Akr1a1	0.26169925923317855	0.005803427144852885	
Ddx21	0.03320874493423285	0.8482225938066124	
Mrps34	0.17650786833359164	0.0010211035135418202	
Tulp4	0.0816657530344232	0.5529879335140275	
Slc29a1	0.3430758509162423	0.0011726474322728071	
Ercc6l2	-0.14057693591327572	0.3996395945919888	
Panx1	0.3131420723938927	0.2040543127646018	
Fzd2	0.3304864501187007	0.1725677286323577	
Diablo	-0.053870237223505285	0.5770723313864511	
Slc12a4	-0.653727404176329	0.00012204453682582317	
Ralb	-0.8550243046028575	0.000030739798643421597	
Eny2	-0.44662822789245804	0.010575629295475224	
Acin1	0.07969018759337927	0.3530123800442433	
Plekho1	0.20208512289702338	0.164024500740502	
Cbll1	0.04233914374276239	0.351974624394322	
Htra2	0.17731747158698002	0.16798306290780096	
Plscr3	-0.5158799867173022	0.007245218208440876	
Plscr1	0.016071956405092444	0.8300674939263589	
Tacc3	-0.06952360689375967	0.5241684733560813	
Flii	0.22076826864261673	0.2857263544212713	
Zc3h8	0.19613693294402076	0.13098233408437077	
Cdc20	-0.08280604645892149	0.49105429646879073	
Pbk	-0.03648849103376207	0.7385516908409244	
Rpf2	0.7450229040932961	0.02845901821327488	
Ccdc86	0.8540096233394702	0.033362955385762054	
Ssna1	-0.3020258889988235	0.011316093928170541	
Cog8	-0.22897690316019867	0.0006652177500920765	
Wdr12	0.27830044864286907	0.016251993812897658	
Rilpl1	0.21244589264190844	0.02119411946056752	
Nipa2	-0.2983183315214042	0.008057676218999119	
Thap11	0.2268613032427191	0.0020431474402788793	
Fads3	0.208859526766964	0.5330870486029395	
No66	0.3385233509439198	0.008758975197049825	
Sppl2a	-0.23321549212359755	0.00978793754301367	
Tacc2	0.14678564331375374	0.0849112548117674	
Tmem47	0.5824481401588413	0.00010633889537586194	
Noa1	0.4761638263593275	0.00041800523787531265	
Rnase4	-1.0754918489436511	0.0008241546851684413	
